Origen,Provincia,Estadillo,Cla,Subclase,CoorX,Coory,Tipo,Vuelo1,Pasada1,Foto1,Vuelo2,Pasada2,Foto2,Ano,INE,Nivel1,Nivel2,Nivel3,FccTot,FccArb,DisEsp,ComEsp,Rocosid,Textura,MatOrg,PhSuelo,FechaPh,HoraPh,TipSuelo1,TipSuelo2,TipSuelo3,MErosiva,ModComb,EspCMue,PresReg,EfecReg,CortaReg,MejVue1,MejVue2,MejSue1,MejSue2,Orienta1,Orienta2,MaxPend1,MaxPend2,Localiza,Acceso,Levanta,Obser,Equipo,JefeEq,FechaIni,HoraIni,FechaFin,HoraFin,Tiempo,Resid,RumboF1,RumboF2,DistFoto,CarFoto1,NumFoto1,ConFoto1,CarFoto2,NumFoto2,ConFoto2,Estado,Tecnico
49,49,103,A,1,NA,NA,0,1985,J,8,1997,,2-1,2002,134,1,1,2,100,70,1,2,3,1,2,4,08/21/02 00:00:00,12/30/99 16:49:00,1,2,1,1,7,2,NA,NA,0,0,,5,,100,0,5.2,0,1,2,3,"ENCONTRADO EL REJON POR LA SILICONA DE LOS TIPOS Y CROQUIS DFL IFN2.
HE ESTIMADO LA EDAD A PARTIR DE LA DEL IFN2.
OCUPACION    COMPROBADA.
FCC ARBOREA COMPROBADA Y CORRECTA.
MASA LATIZAL ALTO. HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION. 
PIE 8 SP Y FORMA COMPROBADAS.
PIE 10 SP COMPROBADA. PINO SILVESTRE A 10.10 MT AL FRENTE Y 345 GRADOS NO ENTRA POR DIAMETRO.
 LEVANTAMIENTO DIFICIL POR LA CANTIDAD Y ALTURA DEL BREZO.
EN LOS ALREDEDORES (FUERA DE 25 MT) HAY ROBLE Y SALIX SP.",3,26,08/21/02 00:00:00,12/30/99 15:10:20,08/21/02 00:00:00,12/30/99 17:00:27,110,166,375,200,10,353522,20,21,353522,19,22,D,5
49,49,104,A,1,NA,NA,0,1985,J,8,1997,,2-1,2002,97,1,1,2,100,30,1,2,2,2,2,4,08/21/02 00:00:00,12/30/99 10:33:00,1,2,1,4,7,1,NA,NA,0,0,,5,,110,0,12,0,2,3,2,"ENCONTRADO EL REJON POR LA REFERENCIA DEL CROQUIS Y FOTO DEL IFN2.
LA EDAD DE LOS PINOS LA HE ESTIMADO TENIENDO EN CUENTA LA DEL IFN2.
REBOLLO A 388 GRADOS Y 6.80 MT CON DIAMETROS 122-115 NO ENTRA.PINO A 190 GRADOS Y 10.90 MT SIN PTE NO ENTRA POR DIAMETRO. FCC ARBOREA COMPROBADA Y CORRECTA.
AUNQUE NO   ENTRE NINGUN PIE MAYOR EN DENDROMETRIA, OCUPACION    CORRECTA Y COMPROBADA.NO HAY REGENERACION EN 5.00 MT, FUERA HAY REGENERACION DE PINO Y REBOLLO.
SP MATORRAL 0117 CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM.
LEVANTAMIENTO ALGO DIFICULTADO POR LA CANTIDAD Y ALTURA DEL MATORRAL Y LA FUERTE PENDIENTE.",3,26,08/21/02 00:00:00,12/30/99 09:33:36,08/21/02 00:00:00,12/30/99 10:36:13,63,166,390,160,8,353522,24,17,353522,23,18,D,5
49,49,105,A,4,NA,NA,0,1997,,2-1,1985,J,10,2002,97,1,1,1,75,50,1,1,2,1,2,4,07/03/02 00:00:00,12/30/99 15:01:00,1,2,1,1,6,1,NA,NA,0,0,,0,,115,0,5.5,0,1,2,2,PARCELA ANULADA EN EL IFN2 Y PINCHADA EN ELCRUCE DE COORDENADAS DE LA ORTO DEL IFN3 POR COINCIDIR SOBRE TERRENO FORESTAL. DESDE LA BARANDILLA DEL PUENTE DE LA C-622 RUMBO Y DISTANCIA 335 GRADOS Y 75 MT. REBOLLO A 10.40 AL FRENTE Y PTE DE 5.00 EN E:1\20 NO ENTRA. PIE 5 MEDIDO A 1.10 MT POR ENSANCHE EN EL FUSTE. PIE 6 ENTRA POR POCO. PIE 7 MEDIDO A 1.20 MT POR ENSANCHE EN EL FUSTE. PIE 8 MEDIDO A 1.40 MT POR DEFORMACION EN EL FUSTE. ROBLE A 347 GRADOS SE VA DE 25 MT. PIE 9 MEDIDO A 1.00 MT POR DEFORMACION EN EL FUSTE. SP MATORRAL 4104 CORRESPONDE A CYTISUS  PURGANS. SP MATORRAL SP 0117 CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM. SP MATORRAL 0155 CORRESPONDE A GENISTA LANUGINOSA. EN LOS ALREDEDORES HAY CASTAÑO. CERCA DE LA PARCELA HAY UN COLMENAR.,3,26,07/03/02 00:00:00,12/30/99 13:56:07,07/03/02 00:00:00,12/30/99 15:13:03,77,166,355,130,10,352735,32,9,352735,31,10,D,5
49,49,106,A,1,NA,NA,0,1985,J,1,1997,,1-1,2002,181,1,1,2,50,40,1,3,3,2,2,4,08/30/02 00:00:00,12/30/99 10:48:00,1,2,1,4,6,0,NA,NA,0,4,,6,,145,0,8,0,2,1,2,"ENCONTRADO EL CENTRO DE LA PARCELA POR LOS PIES MAYORES, CROQUIS Y FOTO DEL IFN2.  REPASARON LA PISTA QUE PASA POR LA PARCELA CORTANDO ALGUN PIE. EL SUBPISO LO FORMAN EL REBOLLO, SERBAL DE CAZADORES, ARRACLAN Y SAUCE CABRUNO.
10% RESTO SP. FCC  ARBOREA  COMPROBADA.
REBOLLO A  5.40 MT Y 17 GRADOS NO ENTRA POR DIAMETRO, ESTA  CASI TUMBADO  EN EL SUELO POR       BULLDOZER.
PIE 1 DISTANCIA CORRECTA  Y COMPROBADA.

PIE 3 DIAMETRO Y  ALTURA COMPROBADOS  Y CORRECTOS.
REBOLLO A 7.50  MT Y 18 GRADOS CON  DIAMETROS 122-120  NO  ENTRA.
REBOLLO A 42  GRADOS Y  10.60  MT CON  DIAMETROS 236-197  NO ENTRA.
FUERA  DE LOS 5.00 MT  HAY  REGENERACION  DE  ARRACLAN Y  PIES  MENORES DE  SERBAL  DE  CAZADORES  Y REBOLLO.SP MATORRAL 4104 CORRESPONDE  A CYTISUS  MULTIFLORUS.
SP  MATORRAL 0117 CORRESPONDE A HALIMIUM       ATRIPLICIFOLIUM. LA REGENERACION LA CONSIDERO ARBUSTIVA A EFECTOS DEL  MODELO DE COMBUSTIBLE.
PIE 4 DIFERENCIAS EN DIAMETROS.",3,26,08/30/02 00:00:00,12/30/99 09:07:46,08/30/02 00:00:00,12/30/99 11:02:12,114,166,35,230,10,353490,32,9,353490,31,10,D,5
49,49,107,A,3C,NA,NA,0,1985,J,2,1997,,1-1,2002,181,1,1,2,0,30,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,80,0,3,0,2,2,2,ENCONTRADO EL REJON POR EL RUMBO Y DISTANCIA DEL CROQUIS DEL  IFN2. EN REGENERACION HAY 7 PIES MENORES Y ALTURA 3.50 MT. EN MATORRAL HAY ERICA AUSTRALIS Y CARQUEIXA.,3,26,07/25/02 00:00:00,12/30/99 12:39:33,07/25/02 00:00:00,12/30/99 12:53:27,14,166,,,,NA,0,41,NA,0,41,D,5
49,49,107,A,3E,NA,NA,0,1997,,1-1,1985,J,2,2002,181,1,1,2,100,80,1,1,3,2,2,4,07/25/02 00:00:00,12/30/99 15:32:00,1,2,1,1,7,4,NA,NA,0,0,,5,,355,0,4.5,0,2,2,3,HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA  MEDICION. PINO A 112 GRADOS Y 9.40 MT CON DIAMETROS 123-124 NO ENTRA POR POCO. PINO A 114 GRADOS Y 5.50 MT CON DIAMETROS 124-123 NO ENTRA POR POCO. PINO A 185 GRADOS Y 8.60 MT CON DIAMETROS 130-115 NO ENTRA. LA CARQUESA EXISTENTE SE ENCUENTRA DEBAJO DEL  BREZO. LEVANTAMIENTO  DIFICULTADO POR LA CANTIDAD Y ALTURA DEL BREZO.,3,26,07/25/02 00:00:00,12/30/99 13:33:11,07/25/02 00:00:00,12/30/99 15:43:54,131,166,355,180,10,352727,10,31,352727,9,32,D,5
49,49,108,A,1,NA,NA,0,1997,,1-1,1985,J,2,2002,181,1,7,2,60,5,1,1,4,2,2,4,08/30/02 00:00:00,12/30/99 14:40:00,1,2,1,1,5,0,NA,NA,0,0,,5,,255,0,7.5,0,2,1,1,"NO HE ENCONTRADO LA PARCELA POR FALTA DE REFERENCIAS CLARAS DEL IFN2 YA QUE NO HABIA PIES MAYORES, ADEMAS PASO UN INCENDIO HACE UNOS 8-9 AÑOS QUEDANDO LA ZONA ARRASADA; POSTERIORMENTE AL INCENDIO REPASARON LAS TERRAZAS ANTIGUAS CON RIPPER DE BULLDOZER Y AHORA HAY UNA REPOBLACION NUEVA DE UNOS 5 AÑOS DE PINO SILVESTRE. NO HAY PIES MAYORES. FCC ARBOREA COMPROBADA Y CORRECTA. SP MATORRAL 0117 CORRESPONDE A HALIMIUM ATRIPICIFOLIUM  Y A H. UMBELLATUM SUBSP  VISCOSUM. REGENERACION ATACADA POR DEFOLIADORES. REJON A 75 MT DESDE EL CAMINO A LO LARGO DEL CORTAFUEGOS Y 100 MT A 0 G.",3,26,08/30/02 00:00:00,12/30/99 13:55:35,08/30/02 00:00:00,12/30/99 14:42:57,47,166,80,350,10,353490,30,11,353490,29,12,D,5
49,49,109,A,4,NA,NA,0,1997,,1-2,1985,J,4,2002,181,1,2,2,70,15,1,1,3,2,2,4,09/04/02 00:00:00,12/30/99 16:01:00,1,2,1,1,7,0,NA,NA,0,0,,5,,100,0,4.8,0,2,2,1,"NO ENCONTRADO EL REJON POR FALTA DE REFERENCIAS CLARAS DEL IFN2. LA PARCELA SUFRIO UN INCENDIO HACE UNOS 11-12 AÑOS APROX, POSTERIORMENTE A ESTE REPASARON LAS TERRAZAS ANTIGUAS CON CUCHILLA Y RIPPER DE BULLDOZER RESPETANDO LOS PINOS VIVOS EN PIE, VOLVIENDO A REPOBLAR CON PINO SILVESTRE TODA LA ZONA AFECTADA POR EL INCENDIO, POR LO QUE EN LA PARCELA HAY PINOS DE DOS EDADES DIFERENTES. FCC ARBOREA COMPROBADA.
PIE 4 TAMBIEN TIENE DAÑOS EN EL TRONCO POR MAQUINARIA FORESTAL.",3,26,09/04/02 00:00:00,12/30/99 15:10:21,09/04/02 00:00:00,12/30/99 16:13:28,63,166,350,200,10,353490,18,23,353490,17,24,D,5
49,49,110,A,1,NA,NA,0,1985,J,5,1997,,1-2,2002,62,1,1,2,100,20,1,1,3,2,2,4,08/07/02 00:00:00,12/30/99 15:48:00,1,2,1,1,7,3,NA,NA,0,0,,5,,330,0,2.5,0,1,1,1,"ENCONTRADO EL REJON POR LA REFERENCIA  DEL CROQUIS Y FOTO DEL IFN2.
POR LA PARCELA PASO UN INCENDIO HACE  UNOS 15 O 20 AÑOS, ANTES HUBO UNA  PLANTACION DE PINO PINASTER, DESPUES  DEL INCENDIO   ATERRAZARON EL MONTE  RESPETANDO LOS   PIES DE PINO PINASTER  VIVOS, E HICIERON   UNA NUEVA REPOBLACION  DE PINO   SILVESTRE. AL PINO PINASTER NO  LE DOY   OCUPACION POR SER MUY ESCASO. HE  CONSIDERADO LA MASA PURA. LA EDAD DEL PINO PINASTER ES DE UNOS 35  AÑOS SEGUN LOS HABITANTES DE LA ZONA.
CERCA DE LA   PARCELA (UNOS 40-50 MT DIRECCION SURESTE) HAY UN BOSQUETE DE  PINO PINASTER.
PIE 1 ESTA TUMBADO EN EL SUELO.
SP MATORRAL 0117 CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM. FISIOGRAFIA COMPROBADA. FCC ARBOREA COMPROBADA.
PREDOMINA EL REPOBLADO SOBRE EL MATORRAL.",3,26,08/07/02 00:00:00,12/30/99 14:45:52,08/07/02 00:00:00,12/30/99 15:49:39,64,166,30,330,10,352759,16,25,352759,15,26,D,5
49,49,111,A,1,NA,NA,0,1985,J,5,1997,,1-2,2002,62,1,1,2,100,25,1,1,3,2,2,4,08/08/02 00:00:00,12/30/99 15:01:00,1,2,1,1,7,1,NA,NA,0,0,,5,,0,0,3,0,1,2,1,"ENCONTRADO EL CENTRO DE LA PARCELA POR EL RUMBO Y DISTANCIA DEL CROQUIS DEL  IFN2.
FCC ARBOREA COMPROBADA. NO HAY PIES MAYORES. 
EN LOS  ALREDEDORES (FUERA DE LOS 25  MT), SE VEN PINOS SILVESTRES LATIZALES AISLADOS QUE SOBREVIVIERON A UN INCENDIO QUE PASO HACE UNOS 20 AÑOS APROX, POSTERIOR A ESTE LIMPIARON LAS   TERRAZAS E HICIERON UNA REPOBLACION NUEVA DE PINO SILVESTRE.",3,26,08/08/02 00:00:00,12/30/99 14:25:17,08/08/02 00:00:00,12/30/99 15:07:22,42,166,350,95,10,352759,10,31,352759,9,32,D,5
49,49,112,A,1,NA,NA,0,1985,J,6,1997,,1-2,2002,62,1,2,2,85,15,1,1,2,2,2,4,07/02/02 00:00:00,12/30/99 14:36:00,1,2,1,1,7,0,NA,NA,0,0,,5,,40,0,5.5,0,2,1,1,"ENCONTRADO EL CENTRO DE LA PARCELA POR EL CROQUIS Y FOTO DEL IFN2. LA EDAD DE LA MASA LA ESTIME SEGUN LA QUE HALLO EL CAPATAZ DEL IFN2 (SUMANDO A  LA EDAD DEL IFN2 10 AÑOS). NO DOY OCUPACION A SORBUS AUCUPARIA POR SER MUY ESCASO,TAN SOLO HAY UN PIE. NO HAY PIES MAYORES. FUERA DE LOS 5.00 MT HAY REGENERACION DE SERBAL DE CAZADORES. SP MATORRAL 0117 CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM.
  FCC ARBOREA COMPROBADA.",3,26,07/02/02 00:00:00,12/30/99 14:06:38,07/02/02 00:00:00,12/30/99 14:44:11,38,166,295,120,10,352735,36,5,352735,35,6,D,5
49,49,113,A,3C,NA,NA,0,1985,J,6,1997,,1-2,2002,,1,1,2,0,70,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,257,0,1.2,0,2,2,2,"ENCONTRADO EL REJON POR EL CROQUIS, PIES MAYORES Y FOTO DEL IFN2.
 HA SIDO PRECISO PODAR RAMAS PARA FACILITAR LA MEDICION. LEVANTAMIENTO DIFICULTADO POR LA  CANTIDAD DE BREZO.
PIE 5   MEDIDO UN  POCO POR DEBAJO DE 1.30  MT PARA EVITAR RAMA.

PINO A 248 GRADOS NO ENTRA  POR  DIAMETRO.
 EN REGENERACION   TENEMOS 6 PIES  MENORES CON ALTURA DE  5.0 MT.
COMO MATORRAL HAY ERICA   AUSTRALIS Y  CHAMAESPARTIUM   TRIDENTATUM.
EL SUELO ESTA ATERRAZADO.

EN LOS ALREDEDORES HAY PINO PINASTER  (FUERA DE LA PARCELA).",3,26,08/08/02 00:00:00,12/30/99 09:55:09,08/08/02 00:00:00,12/30/99 11:20:00,85,166,,,,NA,0,41,NA,0,41,D,5
49,49,113,A,3E,NA,NA,4,1997,,1-2,1985,J,6,2002,,NA,,,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,0,0,0,0,NA,,NA,PARCELA ELIMINADA DE GABINETE POR CAER EL CRUCE DE COORDENADAS EN UN CORTAFUEGOS.,3,26,08/08/02 00:00:00,12/30/99 11:20:43,08/08/02 00:00:00,12/30/99 11:22:21,2,166,,,,NA,NA,NA,NA,NA,NA,D,5
49,49,114,A,1,NA,NA,0,1985,J,7,1997,,1-2,2002,62,1,1,2,95,35,1,1,3,2,2,4,08/08/02 00:00:00,12/30/99 13:10:00,1,2,1,1,7,0,NA,NA,0,0,,5,,30,0,7,0,1,2,1,"ENCONTRADO EL CENTRO DE LA PARCELA POR  EL RUMBO Y DISTANCIA DEL CROQUIS DEL  IFN2.
HAY ALGUN PINO SILVESTRE LATIZAL DE UNA  ANTIGUA REPOBLACION QUE SE QUEMO POR UN INCENDIO HARA UNOS 20   AÑOS; DESPUES DEL INCENDIO LIMPIARON LAS TERRAZAS RESPETANDO LOS PINOS VIVOS, E HICIERON UNA NUEVA REPOBLACION. NO HAY PIES MAYORES. FCC ARBOREA COMPROBADA Y CORRECTA. OCUPACION CORRECTA Y COMPROBADA.
PINO LATIZAL A 156 GRADOS NO ENTRA POR DIAMETRO. PREDOMINA EL MONTE BRAVO.
SP MATORRAL 0117 CORRESPONDE A  HALIMIUM ATRIPLICIFOLIUM.",3,26,08/08/02 00:00:00,12/30/99 12:20:06,08/08/02 00:00:00,12/30/99 13:14:25,54,166,395,310,10,352759,12,29,352759,11,30,D,5
49,49,115,A,1,NA,NA,0,1998,,2-1,1985,J,7,2002,134,1,2,2,40,10,1,1,4,2,2,4,07/31/02 00:00:00,12/30/99 15:44:00,1,2,1,1,5,0,NA,NA,0,0,,2,,190,0,5.8,0,2,2,1,"NO HE ENCONTRADO EL REJON PORQUE EN LA PARCELA HICIERON UNA REPOBLACION NUEVA Y POR FALTA DE REFERENCIAS CLARAS DEL IFN2. LA PARCELA DEL IFN2 ERA FORESTAL DESARBOLADA (MATORRAL). EN LA PARCELA HICIERON UNA REPOBLACION DE PINO SILVESTRE HACE DOS  AÑOS (APROX), SOBRE FAJAS CON HOYOS HECHOS CON EL RIPPER DEL BULLDOZER. FCC ABOREA COMPROBADA. A UNOS 40 MT APROX HAY UNA REPOBLACION VIEJA DE PINO SILVESTRE. SP MATORRAL 0117 CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM.",3,26,07/31/02 00:00:00,12/30/99 15:14:38,07/31/02 00:00:00,12/30/99 15:46:25,32,166,220,390,10,352759,34,7,352759,33,8,D,5
49,49,116,A,1,NA,NA,0,1985,J,8,1997,,2-1,2002,134,1,1,2,90,30,1,2,3,2,2,4,10/14/02 00:00:00,12/30/99 12:29:00,1,2,1,1,7,2,NA,NA,0,4,,3,,390,0,4.8,0,2,3,3,"ENCONTRADO EL REJON POR LOS PIES MAYORES Y FOTO DEL IFN2.
LA EDAD LA HE ESTIMADO SUMANDO 10 AÑOS A LA EDAD DEL IFN2.
EL PINO PINASTER AHORA TIENE PODA NATURAL. PIE 5 SP. COMPROBADA. PIE 19 RUMBO COMPROBADO. 
FISIOGRAFIA COMPROBADA. FUERA DE LOS 25 MT HAY REBOLLO. MUCHAS DIFICULTADES EN EL  ACCESO Y LEVANTAMIENTO POR LA INTENSA LLUVIA.",3,26,10/14/02 00:00:00,12/30/99 11:12:00,10/14/02 00:00:00,12/30/99 12:40:00,88,166,360,100,10,353481,20,21,353481,19,22,D,5
49,49,117,A,1,NA,NA,0,1985,J,8,1997,,2-1,2002,134,1,1,2,90,90,1,2,2,2,2,4,07/02/02 00:00:00,12/30/99 11:49:00,1,2,1,1,11,3,NA,NA,0,4,1,5,,265,0,3,0,2,1,2,"ENCONTRADO EL REJON POR LAS REFERENCIAS Y FOTO DEL IFN2. LA  EDAD DE LA MASA LA HE CALCULADO A PARTIR DE LA DADA POR EL     CAPATAZ DEL IFN2. PIE 9 FORMA COMPROBADA. PINO A 12.00  MT Y 122       GRADOS CON DIAMETROS 225-210 NO ENTRA. 
PIE 27 DISTANCIA COMPROBADA. 
PINO A 20 GRADOS Y 12.20  MT CON  DIAMETROS 224-221 NO  ENTRA. 

EN LOSALREDEDORES DE LA PARCELA EL MODELO DE    COMBUSTIBLE ES 07, HAY ABUNDANTE BREZO. 
EN LA PARCELA DESBROZARON EL MATORRAL..",3,26,07/02/02 00:00:00,12/30/99 09:12:13,07/02/02 00:00:00,12/30/99 12:01:03,169,166,395,215,12,352735,38,3,352735,37,4,D,5
49,49,118,A,1,NA,NA,0,1985,J,1,1997,,1-1,2002,181,1,1,2,80,60,1,1,3,2,2,4,07/25/02 00:00:00,12/30/99 10:51:00,1,2,1,5,7,3,NA,NA,0,2,4,5,0,215,0,3,0,1,1,1,ENCONTRADO EL REJON POR LAS REFERENCIAS Y FOTO DEL IFN2. LA PISTA QUE PASA CERCA DE LA  PARCELA HA SIDO ENSANCHADA (UNOS  2    MT POR CADA LADO) EL INVIERNO PASADO. EN LA PARCELA HICIERON      PODAS Y DESBROCE DEL BREZO AUNQUE ESTE HA SALIDO OTRA VEZ.     FCC  ARBOREA Y OCUPACION COMPROBADAS. PIE 2 RUMBO COMPROBADO. CORTARON ALGUN PIE PARA EL ENSANCHE DE LA PISTA. FISIOGRAFIA COMPROBADA.,3,26,07/25/02 00:00:00,12/30/99 09:03:36,07/25/02 00:00:00,12/30/99 10:58:49,115,166,280,350,10,352727,12,29,352727,11,30,D,5
49,49,119,A,3C,NA,NA,0,1985,J,2,1997,,1-1,2002,181,1,7,2,0,5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,60,0,5,0,2,2,2,"ENCONTRADO EL REJON POR LA REFERENCIA DE RUMBO Y DISTANCIA DEL IFN2. PARCELA PINCHADA EN EL BORDE DE UN CORTAFUEGOS.
A UNOS 10 MT TENEMOS REGENERACION DE PINO.
COMO MATORRAL TENEMOS ERICA AUSTRALIS FCC 30% ALTURA 0.60 MT Y CARQUEIXA FCC 20% ALTURA 0.50 MT.
HAY ABUNDANCIA DE PIEDRAS Y ROCAS.",3,26,10/17/02 00:00:00,12/30/99 14:56:40,10/17/02 00:00:00,12/30/99 15:11:05,14,166,,,,NA,0,41,NA,0,41,D,5
49,49,119,A,3E,NA,NA,0,1997,,1-1,985,J,2,2002,181,1,7,2,40,5,1,1,3,2,2,4,10/17/02 00:00:00,12/30/99 15:55:00,1,2,1,1,5,0,NA,NA,0,0,,5,,370,0,3.2,0,1,1,1,"PARCELA PINCHADA A 25 MT Y 200 GRADOS DESDE UN CRUCE DE UNA PISTA CON UN CORTAFUEGOS (VER CROQUIS).
POR LA PARCELA PASO UN INCENDIO HACE UNOS 8-9 AÑOS APROX, POSTERIORMENTE A ESTE  REPASARON LAS TERRAZAS ANTIGUAS E HICIERON UNA NUEVA REPOBLACION.
FCC COMPROBADA Y CORRECTA.SP MATORRAL 0117  CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM.
REGENERACION ATACADA  POR DEFOLIADORES.
ALGUNA MARRA DE PINO.ABUNDANCIA DE PIEDRAS  Y ROCAS SUPERFICIALES.
SE OBSERVA ALGUN RESTO DEL INCENDIO (PALOS Y RAMAS POR EL SUELO, PRACTICAMENTE PODRIDOS).",3,26,10/17/02 00:00:00,12/30/99 15:30:39,10/17/02 00:00:00,12/30/99 16:00:04,29,166,160,275,10,353481,6,35,353481,5,36,D,5
49,49,120,A,1,NA,NA,0,1997,,1-1,1985,J,3,2002,181,1,7,2,85,5,1,1,3,2,2,4,10/07/02 00:00:00,12/30/99 11:54:00,1,2,1,1,5,1,NA,NA,0,0,,5,,15,0,4.2,0,3,2,1,"NO ENCONTRADO EL REJON POR FALTA DE REFERENCIAS CLARAS DEL IFN2; ADEMAS LA PARCELA SUFRIO UN INCENDIO HACE UNOS 8-9 AÑOS APROX, POSTERIORMENTE AL MISMO REPASARON LAS TERRAZAS ANTIGUAS CON BULLDOZER RESPETANDO LOS PINOS VIVOS DE LA ANTERIOR PLANTACION Y REPOBLANDO OTRA VEZ LA ZONA AFECTADA POR EL FUEGO. CLASIFICADA COMO A1 YA QUE EN EL IFN2 TAMPOCO HABIA PIES MAYORES Y PINCHAZO Y CRUCE SE ENCUENTRAN EN LA MISMA REPOBLACION. FCC ARBOREA COMPROBADA Y CORRECTA.
EN LOS ALREDEDORES HAY ALGUN PINO LATIZAL VIVO EN BOSQUETES AISLADOS DE LA ANTIGUA REPOBLACION QUE SOBREVIVIO AL INCENDIO (UNOS 25   AÑOS DE EDAD).
ALGUNOS PINOS DE LA REPOBLACION ESTAN  ATACADOS POR DEFOLIADORES (PROCESIONARIA) DAÑO MEDIO.
HAY PINOS SECOS Y NO HAN REPUESTO MARRAS.
PREDOMINA EL REPOBLADO FRENTE AL MATORRAL.
SP MATORRAL 0117 CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM.
HAY RESTOS DE RAMAS Y PALOS POR EL  SUELO DEL INCENDIO.
EN LOS ALREDEDORES FUERA DE LOS 25 MT HAY  ARRACLAN, SAUCE CABRUNO Y REBOLLO.",3,26,10/07/02 00:00:00,12/30/99 11:02:45,10/07/02 00:00:00,12/30/99 11:57:02,54,166,210,100,10,353481,40,1,353481,39,2,D,5
49,49,123,A,1,NA,NA,0,1985,J,8,1997,,2-1,2002,134,1,1,1,100,80,1,2,3,2,2,4,08/20/02 00:00:00,12/30/99 12:00:00,1,2,1,1,6,4,NA,NA,4,0,,3,,90,0,8.5,0,1,1,2,"ENCONTRADO EL REJON POR LAS REFERENCIAS DEL IFN2.
PRESENTE DOMINGO PICAZO TECNICO DE TRAGSATEC.
LA EDAD DE LOS PINOS LA HE ESTIMADO A PARTIR DE LA DADA EN EL IFN2.
PIE 2 FORMA      COMPROBADA. PIE 13 RUMBO COMPROBADO.
PIE 22 ALTURA COMPROBADA.
SP MATORRAL 0117   CORRESPONDE A HALIMIUM ATRIPLICIFOLIUM.
SP MATORRAL 4104     CORRESPONDE A CYTISUS SCOPARIUS.",3,26,08/20/02 00:00:00,12/30/99 10:08:45,08/20/02 00:00:00,12/30/99 12:09:21,121,166,50,300,10,353522,28,13,353522,27,14,D,5
49,49,125,A,1,NA,NA,0,1985,J,12,1997,,2-2,2002,97,1,1,1,90,40,1,2,3,2,2,4,08/13/02 00:00:00,12/30/99 14:45:00,1,2,1,1,5,1,NA,NA,0,0,,0,,50,0,2,0,2,1,1,"ENCONTRADO EL REJON POR LAS REFERENCIAS  DEL IFN2.
AUNQUE HAY ALGUN PIE FUSTAL  DE REBOLLO  LO QUE PREDOMINA ES EL  ESTADO LATIZAL.
ENCINA A 4 GRADOS Y  8.70 MT CON  DIAMETROS 123-123 NO ENTRA  POR POCO.
PIE 2 TAMBIEN TIENE AGALLAS EN HOJAS POR  INSECTOS.
PIE 3 TIENE  OQUEDAD EN TRONCO Y HONGOS  EN  HOJAS.
PIE 4 TAMBIEN TIENE  DEFOLIADORES.
PIE 7 TIENE OQUEDAD EN EL  TRONCO.
PIES 8 Y 9 TAMBIEN TIENEN  PERFORADORES  EN TRONCO Y RAMAS. PIE 9 FORMA COMPROBADA. PIE 11 MEDIDO A 1.00  MT PARA EVITAR ENGROSAMIENTO EN EL  FUSTE Y DIAMETROS  COMPROBADOS; TAMBIEN TIENE PERFORADORES  EN RAMAS.
PIE 12 MEDIDO A 1.20 MT POR  ENSANCHE EN  EL FUSTE.
SP MATORRAL 0117  CORRESPONDE A HALIMIUM UMBELLATUM  SUBSP VISCOSUM.
FUERA DE LOS 10.00 MT HAY HALIMIUM  ATRIPLICIFOLIUM.",3,26,08/13/02 00:00:00,12/30/99 13:22:43,08/13/02 00:00:00,12/30/99 14:53:04,90,166,190,360,10,353522,38,3,353522,37,4,T,5
